Zone Netherlands,Country,ZIP,Flow,LDM-0.2,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1.0,LDM-1.2,LDM-1.6,LDM-2.0,LDM-2.4,LDM-2.8,LDM-3.2,LDM-3.6,LDM-4.0,LDM-4.4,LDM-4.8,LDM-5.2,LDM-5.6,
NL,PL,25,Import,109.75,152.75,179.90,281.71,328.11,400.52,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,26,Import,109.75,152.75,178.76,280.59,326.97,399.38,538.55,579.28,634.73,650.57,718.45,752.40,785.20,851.95,885.90,953.78,986.59,
NL,PL,27,Import,109.75,152.75,179.90,281.71,328.11,400.52,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,28,Import,109.75,153.87,179.90,282.85,329.25,401.65,560.05,603.05,657.34,674.33,745.61,784.08,819.15,892.68,930.02,"1,001.30","1,036.38",
NL,PL,29,Import,109.75,153.87,179.90,282.85,329.25,401.65,560.05,603.05,657.34,674.33,745.61,784.08,819.15,892.68,930.02,"1,001.30","1,036.38",
NL,PL,30,Import,112.01,156.14,183.29,288.50,336.04,409.57,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,31,Import,112.01,156.14,183.29,288.50,336.04,409.57,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,32,Import,112.01,156.14,183.29,288.50,336.04,409.57,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,33,Import,112.01,156.14,183.29,288.50,336.04,409.57,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,34,Import,112.01,157.26,184.43,289.64,337.16,411.84,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,35,Import,110.88,156.14,183.29,287.38,334.90,408.45,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,36,Import,112.01,156.14,183.29,288.50,336.04,409.57,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,37,Import,112.01,156.14,183.29,288.50,336.04,409.57,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,38,Import,112.01,157.26,184.43,289.64,337.16,411.84,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,39,Import,110.88,156.14,183.29,287.38,334.90,408.45,635.86,677.72,739.95,760.32,840.64,884.77,925.50,"1,009.22","1,051.08","1,133.67","1,173.27",
NL,PL,40,Import,110.88,156.14,183.29,287.38,334.90,408.45,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,41,Import,110.88,156.14,183.29,287.38,334.90,408.45,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,42,Import,110.88,156.14,183.29,287.38,334.90,408.45,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,43,Import,112.01,157.26,184.43,289.64,337.16,411.84,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,44,Import,108.62,149.35,175.36,273.81,319.06,388.09,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,45,Import,108.62,149.35,174.23,272.67,317.92,386.95,503.48,538.55,592.86,609.84,672.06,704.87,734.28,796.52,828.20,891.56,922.11,
NL,PL,46,Import,107.48,147.08,171.97,268.15,312.27,380.16,503.48,538.55,592.86,609.84,672.06,704.87,734.28,796.52,828.20,891.56,922.11,
NL,PL,47,Import,108.62,149.35,175.36,273.81,319.06,388.09,569.10,610.97,665.27,682.24,753.53,789.73,824.81,894.96,931.16,"1,002.43","1,037.50",
NL,PL,48,Import,108.62,149.35,174.23,272.67,317.92,386.95,503.48,538.55,592.86,609.84,672.06,704.87,734.28,796.52,828.20,891.56,922.11,
NL,PL,49,Import,107.48,147.08,171.97,268.15,312.27,380.16,503.48,538.55,592.86,609.84,672.06,704.87,734.28,796.52,828.20,891.56,922.11,
NL,PL,50,Import,107.48,147.08,171.97,268.15,312.27,380.16,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,51,Import,107.48,147.08,171.97,268.15,312.27,380.16,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,52,Import,107.48,147.08,171.97,268.15,312.27,380.16,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,53,Import,107.48,147.08,171.97,268.15,312.27,380.16,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,54,Import,107.48,147.08,171.97,268.15,312.27,380.16,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,55,Import,106.35,147.08,170.84,267.02,311.15,379.03,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,56,Import,106.35,147.08,170.84,267.02,311.15,379.03,515.92,552.13,605.31,624.54,655.09,681.12,704.87,754.65,780.68,830.46,855.35,
NL,PL,57,Import,108.62,149.35,174.23,272.67,317.92,386.95,503.48,538.55,592.86,609.84,672.06,704.87,734.28,796.52,828.20,891.56,922.11,
NL,PL,58,Import,108.62,149.35,174.23,272.67,317.92,386.95,534.03,572.50,625.67,639.26,672.06,704.87,734.28,796.52,828.20,890.43,920.97,
NL,PL,59,Import,107.48,147.08,171.97,268.15,312.27,380.16,558.92,598.53,649.43,669.80,702.60,730.89,756.93,811.22,838.38,892.68,919.84,
NL,PL,60,Import,93.90,125.60,141.43,220.63,253.44,312.27,515.92,552.13,605.31,624.54,655.09,681.12,704.87,754.65,780.68,830.46,855.35,
NL,PL,61,Import,93.90,125.60,141.43,220.63,253.44,312.27,515.92,552.13,605.31,624.54,655.09,681.12,704.87,754.65,780.68,830.46,855.35,
NL,PL,62,Import,98.42,132.37,152.75,238.74,276.07,338.29,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,63,Import,98.42,132.37,152.75,238.74,276.07,338.29,515.92,552.13,605.31,624.54,655.09,681.12,704.87,754.65,780.68,830.46,855.35,
NL,PL,64,Import,98.42,132.37,152.75,238.74,276.07,338.29,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,65,Import,106.35,145.95,170.84,267.02,310.01,377.89,500.09,531.77,583.81,604.18,633.59,658.48,682.24,729.76,754.65,803.30,825.94,
NL,PL,66,Import,106.35,145.95,170.84,267.02,310.01,377.89,500.09,531.77,583.81,604.18,633.59,658.48,682.24,729.76,754.65,803.30,825.94,
NL,PL,67,Import,106.35,145.95,170.84,267.02,310.01,377.89,515.92,552.13,605.31,624.54,655.09,681.12,704.87,754.65,780.68,830.46,855.35,
NL,PL,68,Import,106.35,147.08,170.84,267.02,311.15,379.03,500.09,531.77,583.81,604.18,633.59,658.48,682.24,729.76,754.65,803.30,825.94,
NL,PL,69,Import,106.35,147.08,170.84,267.02,311.15,379.03,500.09,531.77,583.81,604.18,633.59,658.48,682.24,729.76,754.65,803.30,825.94,
NL,PL,70,Import,107.48,147.08,171.97,268.15,312.27,380.16,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,71,Import,107.48,147.08,171.97,268.15,312.27,380.16,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,72,Import,108.62,149.35,174.23,272.67,317.92,386.95,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,73,Import,107.48,147.08,171.97,268.15,312.27,380.16,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,74,Import,106.35,147.08,170.84,267.02,311.15,379.03,496.69,528.38,579.28,595.12,626.80,656.22,683.38,742.21,770.49,828.20,856.48,
NL,PL,75,Import,107.48,147.08,171.97,268.15,312.27,380.16,518.19,554.39,609.84,625.67,673.19,704.87,735.42,796.52,828.20,890.43,920.97,
NL,PL,76,Import,108.62,149.35,174.23,272.67,317.92,386.95,518.19,554.39,609.84,625.67,673.19,704.87,735.42,796.52,828.20,890.43,920.97,
NL,PL,77,Import,107.48,147.08,171.97,268.15,312.27,380.16,518.19,554.39,609.84,625.67,673.19,704.87,735.42,796.52,828.20,890.43,920.97,
NL,PL,78,Import,107.48,147.08,171.97,268.15,312.27,380.16,518.19,554.39,609.84,625.67,673.19,704.87,735.42,796.52,828.20,890.43,920.97,
NL,PL,80,Import,108.62,149.35,175.36,273.81,319.06,388.09,570.24,610.97,665.27,683.38,753.53,789.73,824.81,896.08,931.16,"1,001.30","1,036.38",
NL,PL,81,Import,108.62,149.35,175.36,273.81,319.06,388.09,570.24,610.97,665.27,683.38,753.53,789.73,824.81,896.08,931.16,"1,001.30","1,036.38",
NL,PL,82,Import,108.62,149.35,174.23,272.67,317.92,386.95,570.24,610.97,665.27,683.38,753.53,789.73,824.81,896.08,931.16,"1,001.30","1,036.38",
NL,PL,83,Import,108.62,149.35,174.23,272.67,317.92,386.95,570.24,610.97,665.27,683.38,753.53,789.73,824.81,896.08,931.16,"1,001.30","1,036.38",
NL,PL,84,Import,108.62,149.35,175.36,273.81,319.06,388.09,570.24,610.97,665.27,683.38,753.53,789.73,824.81,896.08,931.16,"1,001.30","1,036.38",
NL,PL,85,Import,106.35,147.08,170.84,267.02,311.15,379.03,539.68,579.28,633.59,651.69,717.32,752.40,785.20,853.09,887.03,952.65,985.45,
NL,PL,86,Import,107.48,147.08,171.97,268.15,312.27,380.16,539.68,579.28,633.59,651.69,717.32,752.40,785.20,853.09,887.03,952.65,985.45,
NL,PL,87,Import,107.48,147.08,171.97,268.15,312.27,380.16,539.68,579.28,633.59,651.69,717.32,752.40,785.20,853.09,887.03,952.65,985.45,
NL,PL,88,Import,106.35,145.95,170.84,267.02,310.01,377.89,470.67,500.09,546.48,564.57,626.80,656.22,684.51,742.21,771.62,828.20,856.48,
NL,PL,89,Import,107.48,147.08,171.97,268.15,312.27,380.16,503.48,538.55,592.86,610.97,672.06,704.87,735.42,797.66,829.34,890.43,920.97,
NL,PL,90,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,91,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,92,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,93,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,94,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,95,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,96,Import,101.82,138.03,160.66,252.30,293.04,359.79,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,97,Import,109.75,152.75,179.90,281.71,328.11,400.52,539.68,579.28,633.59,651.69,717.32,752.40,785.20,853.09,887.03,952.65,985.45,
NL,PL,98,Import,107.48,147.08,171.97,268.15,312.27,380.16,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PL,99,Import,109.75,152.75,178.76,280.59,326.97,399.38,556.66,597.39,650.57,667.54,718.45,753.53,785.20,851.95,885.90,953.78,986.59,
NL,PT,10,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,11,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,12,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,13,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,14,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,15,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,16,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,17,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,18,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,19,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,20,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,21,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,22,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,23,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,24,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,25,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,26,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,27,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,28,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,29,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,30,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,31,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,32,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,33,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,34,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,35,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,36,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,37,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,38,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,40,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,41,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,42,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,43,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,44,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,45,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,46,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,47,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,48,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,49,Import,133.59,183.98,213.27,341.01,346.87,358.59,370.30,407.82,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,50,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,51,Import,141.80,199.21,236.71,378.51,384.37,396.09,410.15,417.19,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,52,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,53,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,54,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,60,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,61,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,62,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,63,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,64,Import,142.96,199.21,236.71,379.68,385.55,398.43,412.50,419.53,512.10,569.53,683.20,740.62,796.87,910.54,967.95,"1,081.63","1,137.88",
NL,PT,70,Import,142.96,199.21,236.71,379.68,385.55,398.43,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,71,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,72,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,73,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,74,Import,142.96,199.21,236.71,379.68,385.55,398.43,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,75,Import,142.96,199.21,236.71,379.68,385.55,398.43,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,76,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,77,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,78,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,79,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,80,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,81,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,82,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,83,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,84,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,85,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,86,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,87,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,88,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,PT,89,Import,142.96,200.38,237.90,382.03,387.88,400.77,421.87,483.98,622.26,691.40,829.68,898.81,967.95,"1,106.24","1,171.86","1,289.05","1,347.65",
NL,RO,01,Import,140.29,217.23,264.75,418.63,478.58,598.53,772.76,834.98,892.68,942.48,"1,046.56","1,102.00","1,156.31","1,261.52","1,314.71","1,421.06","1,471.97",
NL,RO,02,Import,140.29,217.23,264.75,418.63,478.58,598.53,772.76,834.98,892.68,942.48,"1,046.56","1,102.00","1,156.31","1,261.52","1,314.71","1,421.06","1,471.97",
NL,RO,03,Import,140.29,217.23,264.75,418.63,478.58,598.53,772.76,834.98,892.68,942.48,"1,046.56","1,102.00","1,156.31","1,261.52","1,314.71","1,421.06","1,471.97",
NL,RO,04,Import,140.29,217.23,264.75,418.63,478.58,598.53,772.76,834.98,892.68,942.48,"1,046.56","1,102.00","1,156.31","1,261.52","1,314.71","1,421.06","1,471.97",
