Zone Netherlands,Country,ZIP,Flow,LDM-0.2,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1.0,LDM-1.2,LDM-1.6,LDM-2.0,LDM-2.4,LDM-2.8,LDM-3.2,LDM-3.6,LDM-4.0,LDM-4.4,LDM-4.8,LDM-5.2,LDM-5.6
NL,RO,44,Export,218.37,355.26,442.38,703.74,804.44,1000.17,1113.31,1130.27,1165.36,1183.46,1219.66,1238.90,1258.13,1296.60,1316.96,1357.69,1378.07
NL,RO,45,Export,213.83,349.62,435.60,693.55,794.26,988.85,1102.00,1118.97,1154.04,1172.14,1208.35,1227.58,1246.82,1285.28,1305.66,1346.39,1366.75
NL,RO,50,Export,173.10,277.21,341.69,532.90,604.18,737.68,808.97,872.31,927.76,980.94,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,51,Export,194.61,314.54,388.09,601.92,679.99,825.94,907.40,922.11,951.52,966.23,996.77,1012.62,1037.50,1130.27,1178.93,1272.85,1318.09
NL,RO,52,Export,174.23,278.32,343.95,535.16,606.44,741.08,808.97,872.31,927.76,980.94,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,53,Export,194.61,314.54,388.09,601.92,679.99,825.94,907.40,922.11,951.52,980.94,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,54,Export,199.13,321.32,397.13,618.89,700.35,853.09,940.20,954.91,984.33,1000.17,1031.85,1047.69,1063.53,1130.27,1178.93,1272.85,1318.09
NL,RO,55,Export,174.23,278.32,343.95,535.16,606.44,741.08,818.02,830.46,857.61,871.19,942.48,991.12,1037.50,1130.27,1178.93,1272.85,1318.09
NL,RO,60,Export,194.61,314.54,388.09,601.92,679.99,825.94,907.40,922.11,951.52,980.94,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,61,Export,194.61,314.54,388.09,601.92,679.99,825.94,907.40,922.11,951.52,980.94,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,62,Export,173.10,277.21,341.69,532.90,604.18,737.68,808.97,872.31,927.76,980.94,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,70,Export,199.13,321.32,397.13,618.89,700.35,853.09,940.20,954.91,984.33,1000.17,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,71,Export,200.27,323.58,399.38,622.28,703.74,856.48,944.72,959.44,988.85,1004.70,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,72,Export,200.27,323.58,399.38,622.28,703.74,856.48,944.72,959.44,988.85,1004.70,1088.43,1147.25,1202.70,1313.58,1369.01,1479.89,1534.20
NL,RO,73,Export,194.61,314.54,388.09,601.92,679.99,825.94,907.40,922.11,962.84,1018.28,1131.42,1191.39,1250.22,1364.48,1424.45,1539.87,1596.43
NL,RO,80,Export,174.23,278.32,343.95,535.16,606.44,741.08,827.06,905.14,962.84,1018.28,1131.42,1191.39,1250.22,1364.48,1424.45,1539.87,1596.43
NL,RO,81,Export,174.23,278.32,343.95,535.16,606.44,741.08,827.06,905.14,962.84,1018.28,1131.42,1191.39,1250.22,1364.48,1424.45,1539.87,1596.43
NL,RO,82,Export,174.23,278.32,343.95,535.16,606.44,741.08,848.56,931.16,991.12,1048.83,1165.36,1227.58,1287.55,1407.48,1468.57,1587.37,1645.08
NL,RO,90,Export,174.23,278.32,343.95,535.16,606.44,741.08,848.56,931.16,991.12,1048.83,1165.36,1227.58,1287.55,1407.48,1468.57,1587.37,1645.08
NL,RO,91,Export,128.99,190.08,231.95,367.71,419.75,527.24,772.76,834.98,892.68,942.48,1046.56,1102.00,1156.31,1261.52,1314.71,1421.06,1471.97
NL,RO,92,Export,128.99,190.08,231.95,367.71,419.75,527.24,772.76,834.98,892.68,942.48,1046.56,1102.00,1156.31,1261.52,1314.71,1421.06,1471.97
NL,SE,10,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,11,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,12,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,13,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,14,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,15,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,16,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,17,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,18,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,19,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,20,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,21,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,22,Export,105.99,146.14,170.69,265.51,301.22,374.84,441.79,462.88,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,23,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,24,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,25,Export,105.99,146.14,170.69,265.51,301.22,374.84,441.79,462.88,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,26,Export,105.99,146.14,170.69,265.51,301.22,374.84,441.79,462.88,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,27,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,558.97,601.17,692.56,755.85,812.10,881.23,912.88,976.17,1017.18
NL,SE,28,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,591.79,642.18,745.30,794.53,843.74,911.71,943.35,1008.97,1052.33
NL,SE,29,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,591.79,642.18,745.30,794.53,843.74,911.71,943.35,1008.97,1052.33
NL,SE,30,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,510.93,607.03,657.42,764.05,812.10,863.65,931.63,965.62,1032.41,1075.78
NL,SE,31,Export,119.36,166.23,198.58,307.91,348.07,429.51,502.73,505.07,618.74,671.48,764.05,834.36,895.30,976.17,1011.33,1081.63,1128.51
NL,SE,33,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,616.40,669.13,764.05,829.68,889.44,967.95,1003.11,1073.42,1119.13
NL,SE,34,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,616.40,669.13,764.05,829.68,889.44,967.95,1003.11,1073.42,1119.13
NL,SE,35,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,616.40,669.13,764.05,829.68,889.44,967.95,1003.11,1073.42,1119.13
NL,SE,36,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,616.40,669.13,764.05,829.68,889.44,967.95,1003.11,1073.42,1119.13
NL,SE,37,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,616.40,669.13,764.05,829.68,889.44,967.95,1003.11,1073.42,1119.13
NL,SE,38,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,619.92,673.82,769.91,834.36,894.13,973.81,1008.97,1078.11,1124.99
NL,SE,39,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,621.09,675.00,769.91,837.88,899.99,980.85,1017.18,1087.49,1134.36
NL,SE,40,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,628.11,682.02,776.95,846.08,908.19,990.22,1026.55,1098.03,1144.91
NL,SE,41,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,628.11,682.02,776.95,846.08,908.19,990.22,1026.55,1098.03,1144.91
NL,SE,42,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,628.11,682.02,776.95,846.08,908.19,990.22,1026.55,1098.03,1144.91
NL,SE,43,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,628.11,682.02,776.95,846.08,908.19,990.22,1026.55,1098.03,1144.91
NL,SE,44,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,628.11,682.02,776.95,846.08,908.19,990.22,1026.55,1098.03,1144.91
NL,SE,45,Export,131.65,188.54,228.70,359.22,408.31,510.95,602.34,611.71,649.21,713.67,803.90,876.55,942.18,1027.72,1065.22,1137.88,1188.27
NL,SE,46,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,649.21,713.67,803.90,876.55,942.18,1027.72,1065.22,1137.88,1188.27
NL,SE,50,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,632.80,683.20,778.12,848.43,911.71,993.75,1030.07,1101.55,1148.42
NL,SE,51,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,632.80,683.20,778.12,848.43,911.71,993.75,1030.07,1101.55,1148.42
NL,SE,52,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,677.34,744.14,835.54,910.54,980.85,1069.91,1108.58,1185.92,1238.66
NL,SE,53,Export,126.07,179.61,218.65,346.96,397.15,500.91,591.79,601.17,677.34,744.14,835.54,910.54,980.85,1069.91,1108.58,1185.92,1238.66
NL,SE,54,Export,126.07,179.61,218.65,346.96,397.15,500.91,591.79,601.17,677.34,744.14,835.54,910.54,980.85,1069.91,1108.58,1185.92,1238.66
NL,SE,55,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,655.07,711.31,807.41,889.44,963.27,1054.68,1093.35,1169.52,1221.08
NL,SE,56,Export,122.71,172.92,208.61,325.75,369.27,458.52,537.89,546.09,655.07,711.31,807.41,889.44,963.27,1054.68,1093.35,1169.52,1221.08
NL,SE,57,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,655.07,711.31,807.41,889.44,963.27,1054.68,1093.35,1169.52,1221.08
NL,SE,58,Export,126.07,179.61,218.65,346.96,397.15,500.91,591.79,601.17,705.46,751.16,846.08,929.29,1003.11,1098.03,1137.88,1218.74,1271.47
NL,SE,59,Export,124.95,178.50,216.44,343.61,392.69,494.22,582.41,591.79,705.46,751.16,846.08,929.29,1003.11,1098.03,1137.88,1218.74,1271.47
NL,SE,60,Export,126.07,179.61,218.65,346.96,397.15,500.91,591.79,601.17,705.46,751.16,846.08,929.29,1003.11,1098.03,1137.88,1218.74,1271.47
NL,SE,61,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,603.51,705.46,751.16,846.08,929.29,1003.11,1098.03,1137.88,1218.74,1271.47
NL,SE,63,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,64,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,65,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,605.84,744.14,794.53,894.13,977.33,1051.15,1147.25,1189.44,1273.81,1331.23
NL,SE,66,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,605.84,744.14,794.53,894.13,977.33,1051.15,1147.25,1189.44,1273.81,1331.23
NL,SE,67,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,605.84,744.14,794.53,894.13,977.33,1051.15,1147.25,1189.44,1273.81,1331.23
NL,SE,68,Export,160.65,246.55,298.99,460.75,522.12,647.06,759.37,771.09,835.54,890.61,972.64,1051.15,1123.82,1221.08,1265.61,1355.84,1417.96
NL,SE,69,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,70,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,71,Export,130.52,186.30,225.35,353.65,402.73,504.25,594.13,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,72,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,619.92,762.88,813.28,917.57,1001.95,1078.11,1178.89,1222.25,1308.96,1367.56
NL,SE,73,Export,130.52,187.43,227.58,357.00,407.20,508.72,599.99,628.11,767.57,820.30,922.25,1018.35,1100.38,1208.18,1252.72,1342.96,1402.71
NL,SE,74,Export,131.65,188.54,228.70,359.22,408.31,510.95,602.34,628.11,767.57,820.30,922.25,1018.35,1100.38,1208.18,1252.72,1342.96,1402.71
NL,SE,75,Export,131.65,188.54,228.70,359.22,408.31,510.95,602.34,628.11,767.57,820.30,922.25,1018.35,1100.38,1208.18,1252.72,1342.96,1402.71
NL,SE,76,Export,131.65,188.54,228.70,359.22,408.31,510.95,602.34,628.11,767.57,820.30,922.25,1018.35,1100.38,1208.18,1252.72,1342.96,1402.71
NL,SE,77,Export,130.52,187.43,227.58,357.00,407.20,508.72,751.16,846.08,992.56,1062.88,1119.13,1217.56,1283.19,1400.38,1450.77,1555.06,1641.77
NL,SE,78,Export,162.88,251.01,307.91,488.64,560.04,706.19,833.19,846.08,992.56,1062.88,1119.13,1217.56,1283.19,1400.38,1450.77,1555.06,1641.77
NL,SE,79,Export,167.34,256.59,314.60,496.45,566.74,710.64,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,80,Export,131.65,188.54,228.70,359.22,408.31,510.95,751.16,846.08,992.56,1062.88,1119.13,1217.56,1283.19,1400.38,1450.77,1555.06,1641.77
NL,SE,81,Export,131.65,188.54,228.70,359.22,408.31,510.95,751.16,846.08,992.56,1062.88,1119.13,1217.56,1283.19,1400.38,1450.77,1555.06,1641.77
NL,SE,82,Export,160.65,246.55,298.99,460.75,522.12,647.06,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,83,Export,222.01,354.77,438.44,682.75,774.24,948.26,1218.74,1249.20,1339.44,1406.23,1566.77,1694.51,1777.71,1931.23,2003.88,2149.20,2269.90
NL,SE,84,Export,181.85,283.37,348.07,551.11,631.44,797.67,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,85,Export,160.65,246.55,298.99,460.75,522.12,647.06,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,86,Export,162.88,251.01,307.91,488.64,560.04,706.19,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,87,Export,162.88,251.01,307.91,488.64,560.04,706.19,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,88,Export,181.85,283.37,348.07,551.11,631.44,797.67,953.90,1023.04,1121.46,1176.55,1246.87,1367.56,1443.73,1577.32,1635.92,1754.28,1851.54
NL,SE,89,Export,167.34,256.59,314.60,496.45,566.74,710.64,1218.74,1249.20,1339.44,1406.23,1566.77,1694.51,1777.71,1931.23,2003.88,2149.20,2269.90
NL,SE,90,Export,167.34,256.59,314.60,496.45,566.74,710.64,1218.74,1249.20,1339.44,1406.23,1566.77,1694.51,1777.71,1931.23,2003.88,2149.20,2269.90
NL,SE,91,Export,222.01,354.77,438.44,682.75,774.24,948.26,1218.74,1249.20,1339.44,1406.23,1566.77,1694.51,1777.71,1931.23,2003.88,2149.20,2269.90
NL,SE,92,Export,167.34,256.59,314.60,496.45,566.74,710.64,1218.74,1249.20,1339.44,1406.23,1566.77,1694.51,1777.71,1931.23,2003.88,2149.20,2269.90
NL,SE,93,Export,222.01,354.77,438.44,682.75,774.24,948.26,1303.11,1372.25,1491.79,1528.11,1619.51,1859.74,1998.03,2220.68,2305.04,2471.46,2612.08
NL,SE,94,Export,181.85,283.37,348.07,551.11,631.44,797.67,1303.11,1372.25,1491.79,1528.11,1619.51,1859.74,1998.03,2220.68,2305.04,2471.46,2612.08
NL,SE,95,Export,224.24,358.10,441.78,688.32,779.81,954.96,1303.11,1372.25,1491.79,1528.11,1619.51,1859.74,1998.03,2220.68,2305.04,2471.46,2612.08
NL,SE,96,Export,224.24,358.10,441.78,688.32,779.81,954.96,1303.11,1372.25,1491.79,1528.11,1619.51,1859.74,1998.03,2220.68,2305.04,2471.46,2612.08
NL,SE,98,Export,224.24,358.10,441.78,688.32,779.81,954.96,1303.11,1372.25,1491.79,1528.11,1619.51,1859.74,1998.03,2220.68,2305.04,2471.46,2612.08
NL,SI,10,Export,96.17,132.37,153.87,238.74,273.81,343.95,494.43,527.24,581.54,598.53,668.66,704.87,738.81,808.97,845.17,909.65,939.08
NL,SI,12,Export,96.17,132.37,153.87,238.74,273.81,343.95,494.43,527.24,581.54,598.53,668.66,704.87,738.81,808.97,845.17,909.65,939.08
NL,SI,13,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,14,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,15,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,20,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,22,Export,110.88,158.40,185.55,294.17,341.69,420.89,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,23,Export,122.20,178.76,213.83,340.55,395.99,484.25,569.10,578.15,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,25,Export,122.20,178.76,213.83,340.55,395.99,484.25,569.10,578.15,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,30,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,32,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,33,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,35,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,40,Export,96.17,132.37,153.87,238.74,273.81,343.95,494.43,527.24,581.54,598.53,668.66,704.87,738.81,808.97,845.17,909.65,939.08
NL,SI,42,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,45,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,50,Export,110.88,158.40,185.55,294.17,341.69,420.89,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,52,Export,110.88,158.40,185.55,294.17,341.69,420.89,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,60,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,62,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,63,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,65,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,80,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,82,Export,104.09,145.95,169.71,268.15,310.01,384.68,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,83,Export,110.88,157.26,184.43,293.04,340.55,419.75,503.48,539.68,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,90,Export,122.20,178.76,213.83,340.55,395.99,484.25,569.10,578.15,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,92,Export,122.20,178.76,213.83,340.55,395.99,484.25,569.10,578.15,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SI,95,Export,122.20,178.76,213.83,340.55,395.99,484.25,569.10,578.15,595.12,613.22,686.78,725.24,761.45,837.24,874.58,939.08,970.76
NL,SK,01,Export,105.23,148.21,170.84,267.02,305.48,371.10,465.02,493.30,535.16,549.87,581.54,613.22,642.65,703.74,734.28,795.38,825.94
NL,SK,02,Export,105.23,148.21,170.84,267.02,305.48,371.10,465.02,493.30,535.16,549.87,581.54,613.22,642.65,703.74,734.28,795.38,825.94
NL,SK,03,Export,106.35,148.21,171.97,268.15,305.48,372.24,465.02,493.30,535.16,549.87,581.54,613.22,642.65,703.74,734.28,795.38,825.94
NL,SK,04,Export,106.35,149.35,171.97,268.15,306.61,373.37,529.51,570.24,629.07,648.29,726.36,770.49,811.22,890.43,927.76,1000.17,1034.11
NL,SK,05,Export,106.35,148.21,171.97,268.15,305.48,372.24,529.51,570.24,629.07,648.29,726.36,770.49,811.22,890.43,927.76,1000.17,1034.11
NL,SK,06,Export,106.35,149.35,173.10,269.28,307.75,374.50,529.51,570.24,629.07,648.29,726.36,770.49,811.22,890.43,927.76,1000.17,1034.11
NL,SK,07,Export,106.35,149.35,173.10,270.41,308.87,375.63,529.51,570.24,629.07,648.29,726.36,770.49,811.22,890.43,927.76,1000.17,1034.11
NL,SK,08,Export,106.35,149.35,171.97,268.15,306.61,373.37,529.51,570.24,629.07,648.29,726.36,770.49,811.22,890.43,927.76,1000.17,1034.11
NL,SK,09,Export,106.35,149.35,173.10,269.28,307.75,374.50,529.51,570.24,629.07,648.29,726.36,770.49,811.22,890.43,927.76,1000.17,1034.11
NL,SK,81,Export,91.65,125.60,144.82,221.76,254.56,319.06,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,82,Export,91.65,125.60,144.82,221.76,254.56,319.06,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,83,Export,91.65,125.60,144.82,221.76,254.56,319.06,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,84,Export,91.65,125.60,144.82,221.76,254.56,319.06,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,85,Export,91.65,125.60,144.82,221.76,254.56,319.06,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,90,Export,91.65,125.60,144.82,221.76,254.56,319.06,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,91,Export,98.42,136.89,158.40,248.91,287.38,356.39,471.80,501.21,548.74,563.45,613.22,646.04,677.72,742.21,773.89,837.24,868.93
NL,SK,92,Export,98.42,136.89,158.40,248.91,287.38,356.39,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
NL,SK,93,Export,101.82,141.43,164.05,254.56,294.17,363.18,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
NL,SK,94,Export,98.42,136.89,158.40,248.91,287.38,356.39,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
NL,SK,95,Export,98.42,136.89,158.40,248.91,287.38,356.39,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
NL,SK,96,Export,105.23,148.21,170.84,267.02,305.48,371.10,465.02,493.30,535.16,549.87,581.54,613.22,642.65,703.74,734.28,795.38,825.94
NL,SK,97,Export,105.23,148.21,170.84,267.02,305.48,371.10,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
NL,SK,98,Export,106.35,148.21,171.97,268.15,305.48,372.24,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
NL,SK,99,Export,105.23,148.21,170.84,267.02,305.48,371.10,486.51,517.05,570.24,587.21,656.22,691.30,725.24,794.26,829.34,893.82,923.23
